試合日,年月,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-10-17,2020-10,堺ブレイザーズ,VC長野トライデンツ,3,1,1,23,,鵜野幸也,3,■,■,■,nan,nan,19,5,2,26.3,15.8,1.67,7,0,2,0.0,2,0.67,10,0,2,5,7.5,13,6,4,61.5,7
2020-10-17,2020-10,堺ブレイザーズ,VC長野トライデンツ,3,1,1,24,,ジョンウェント,4,■,■,□,■,nan,36,16,5,44.4,30.6,4.00,11,6,3,54.5,1,0.25,15,2,3,2,11.7,1,0,1,50.0,19
2020-10-17,2020-10,VC長野トライデンツ,堺ブレイザーズ,1,3,0,4,,中村竜輔,4,■,■,■,■,nan,11,5,0,45.5,45.5,1.25,0,0,0,-,3,0.75,9,0,0,1,2.8,3,1,0,33.3,8
2020-10-17,2020-10,VC長野トライデンツ,堺ブレイザーズ,1,3,0,5,,笠利真吾,4,■,■,■,■,nan,21,6,2,28.6,19.0,1.50,6,1,1,16.7,1,0.25,13,0,4,3,-1.9,12,2,2,25.0,7
2020-10-17,2020-10,VC長野トライデンツ,堺ブレイザーズ,1,3,0,6,,伊藤樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,VC長野トライデンツ,堺ブレイザーズ,1,3,0,7,,戸嵜嵩大,4,■,■,■,■,nan,39,15,4,38.5,28.2,3.75,10,6,1,60.0,0,-,13,0,3,2,-1.9,30,9,10,46.7,15
2020-10-17,2020-10,VC長野トライデンツ,堺ブレイザーズ,1,3,0,8,,河東祐大,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,17,0,0,1,1.5,0,0,0,-,1
2020-10-17,2020-10,VC長野トライデンツ,堺ブレイザーズ,1,3,0,9,,池田幸太,4,■,■,■,■,nan,55,23,5,41.8,32.7,5.75,19,10,3,52.6,1,0.25,15,0,6,3,-5.0,17,5,5,44.1,24
2020-10-17,2020-10,VC長野トライデンツ,堺ブレイザーズ,1,3,0,12,L,山本憲吾,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,2,0,40.0,0
2020-10-17,2020-10,VC長野トライデンツ,堺ブレイザーズ,1,3,0,13,,椿芽久,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-10-17,2020-10,VC長野トライデンツ,堺ブレイザーズ,1,3,0,14,,矢貫龍馬,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,VC長野トライデンツ,堺ブレイザーズ,1,3,0,15,,波佐間泰平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,VC長野トライデンツ,堺ブレイザーズ,1,3,0,16,,森崎健史,4,■,■,■,■,nan,9,4,0,44.4,44.4,1.00,0,0,0,-,0,-,18,1,3,2,4.2,3,2,1,83.3,5
2020-10-17,2020-10,VC長野トライデンツ,堺ブレイザーズ,1,3,0,21,,高澤和貴,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0,0,-,0
2020-10-17,2020-10,VC長野トライデンツ,堺ブレイザーズ,1,3,0,22,L,角雅也,3,nan,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,6,2,63.6,0
2020-10-17,2020-10,VC長野トライデンツ,堺ブレイザーズ,1,3,0,24,,長田翼,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,ジェイテクトSTINGS,東レアローズ,3,1,1,1,,藤中優斗,4,■,■,■,■,nan,16,4,0,25.0,25.0,1.00,0,0,0,-,6,1.50,8,0,0,0,0.0,18,9,4,61.1,10
2020-10-17,2020-10,ジェイテクトSTINGS,東レアローズ,3,1,1,2,,金丸晃大,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,ジェイテクトSTINGS,東レアローズ,3,1,1,3,,伏見大和,4,■,■,■,■,nan,12,4,1,33.3,25.0,1.00,0,0,0,-,2,0.50,11,0,2,1,-2.3,2,1,1,75.0,6
2020-10-17,2020-10,ジェイテクトSTINGS,東レアローズ,3,1,1,4,,福山汰一,4,■,■,■,■,nan,13,7,2,53.8,38.5,1.75,0,0,0,-,3,0.75,16,1,1,1,6.2,2,1,1,75.0,11
2020-10-17,2020-10,ジェイテクトSTINGS,東レアローズ,3,1,1,7,,柳澤広平,3,nan,■,■,■,nan,13,8,0,61.5,61.5,2.67,3,2,0,66.7,0,-,14,1,1,5,14.3,22,9,4,50.0,9
2020-10-17,2020-10,ジェイテクトSTINGS,東レアローズ,3,1,1,8,,郡浩也,1,■,nan,nan,nan,nan,7,3,0,42.9,42.9,3.00,1,0,0,0.0,0,-,2,0,1,0,-12.5,11,5,2,54.5,3
2020-10-17,2020-10,ジェイテクトSTINGS,東レアローズ,3,1,1,10,,小林光輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,ジェイテクトSTINGS,東レアローズ,3,1,1,11,,袴谷亮介,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-,0
2020-10-17,2020-10,ジェイテクトSTINGS,東レアローズ,3,1,1,12,L,興梠亮,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,ジェイテクトSTINGS,東レアローズ,3,1,1,14,,西田有志,4,■,■,■,■,nan,59,34,4,57.6,50.8,8.50,33,17,4,51.5,2,0.50,18,3,3,9,25.0,0,0,0,-,39
2020-10-17,2020-10,ジェイテクトSTINGS,東レアローズ,3,1,1,16,,久保山尚,4,■,■,■,■,nan,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,16,0,0,1,1.6,0,0,0,-,1
2020-10-17,2020-10,ジェイテクトSTINGS,東レアローズ,3,1,1,17,L,本間隆太,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,11,7,65.9,0
2020-10-17,2020-10,ジェイテクトSTINGS,東レアローズ,3,1,1,19,,浅野博亮,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,2,1,41.7,0
2020-10-17,2020-10,東レアローズ,ジェイテクトSTINGS,1,3,0,1,,富松崇彰,4,■,■,■,■,nan,12,9,0,75.0,75.0,2.25,0,0,0,-,2,0.50,17,2,1,4,16.2,1,1,0,100.0,13
2020-10-17,2020-10,東レアローズ,ジェイテクトSTINGS,1,3,0,2,,高橋健太郎,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,東レアローズ,ジェイテクトSTINGS,1,3,0,3,L,山口拓海,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,2,2,33.3,0
2020-10-17,2020-10,東レアローズ,ジェイテクトSTINGS,1,3,0,5,,米山裕太,2,nan,nan,□,■,nan,9,1,0,11.1,11.1,0.50,1,0,0,0.0,1,0.50,6,0,0,0,0.0,11,5,1,50.0,2
2020-10-17,2020-10,東レアローズ,ジェイテクトSTINGS,1,3,0,6,,落合一貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,東レアローズ,ジェイテクトSTINGS,1,3,0,7,,峯村雄大,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,8,0,0,4,12.5,0,0,0,-,0
2020-10-17,2020-10,東レアローズ,ジェイテクトSTINGS,1,3,0,9,,富田将馬,4,■,■,■,■,nan,17,7,1,41.2,35.3,1.75,2,0,0,0.0,1,0.25,18,3,1,8,26.4,44,23,16,70.5,11
2020-10-17,2020-10,東レアローズ,ジェイテクトSTINGS,1,3,0,10,,星野秀知,3,■,■,■,nan,nan,23,8,0,34.8,34.8,2.67,1,0,0,0.0,1,0.33,4,0,1,0,-6.2,13,4,5,50.0,9
2020-10-17,2020-10,東レアローズ,ジェイテクトSTINGS,1,3,0,14,,酒井啓輔,2,□,□,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,東レアローズ,ジェイテクトSTINGS,1,3,0,15,,李博,4,■,■,■,■,nan,15,9,1,60.0,53.3,2.25,1,0,0,0.0,4,1.00,12,1,1,2,10.4,0,0,0,-,14
2020-10-17,2020-10,東レアローズ,ジェイテクトSTINGS,1,3,0,17,,小澤宙輝,4,■,■,■,■,nan,44,21,2,47.7,43.2,5.25,20,8,2,40.0,0,-,16,1,2,6,12.5,0,0,0,-,22
2020-10-17,2020-10,東レアローズ,ジェイテクトSTINGS,1,3,0,18,,鈴木悠二,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2020-10-17,2020-10,東レアローズ,ジェイテクトSTINGS,1,3,0,19,,梅野聡,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,東レアローズ,ジェイテクトSTINGS,1,3,0,21,,藤井直伸,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,8,0,0,1,3.1,0,0,0,-,1
2020-10-17,2020-10,パナソニックパンサーズ,FC東京,3,1,1,1,,清水邦広,4,■,■,■,■,nan,30,16,4,53.3,40.0,4.00,10,3,2,30.0,1,0.25,12,2,2,4,20.8,0,0,0,-,19
2020-10-17,2020-10,パナソニックパンサーズ,FC東京,3,1,1,2,,深津英臣,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,19,0,1,4,3.9,0,0,0,-,1
2020-10-17,2020-10,パナソニックパンサーズ,FC東京,3,1,1,4,,大竹壱青,4,□,□,□,□,nan,10,5,0,50.0,50.0,1.25,1,1,0,100.0,0,-,3,1,1,0,25.0,0,0,0,-,6
2020-10-17,2020-10,パナソニックパンサーズ,FC東京,3,1,1,5,,渡辺奏吾,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,パナソニックパンサーズ,FC東京,3,1,1,6,,白澤健児,3,■,■,■,nan,nan,5,2,0,40.0,40.0,0.67,0,0,0,-,2,0.67,10,0,0,0,0.0,0,0,0,-,4
2020-10-17,2020-10,パナソニックパンサーズ,FC東京,3,1,1,7,,久原翼,4,■,■,■,■,nan,28,16,0,57.1,57.1,4.00,2,2,0,100.0,2,0.50,15,0,1,4,5.0,27,14,1,53.7,18
2020-10-17,2020-10,パナソニックパンサーズ,FC東京,3,1,1,9,,今村貴彦,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-10-17,2020-10,パナソニックパンサーズ,FC東京,3,1,1,10,,山内晶大,4,■,■,■,■,nan,10,5,0,50.0,50.0,1.25,0,0,0,-,1,0.25,10,0,0,3,7.5,0,0,0,-,6
2020-10-17,2020-10,パナソニックパンサーズ,FC東京,3,1,1,13,,クビアクミハウ,4,■,■,■,■,nan,24,13,1,54.2,50.0,3.25,2,1,0,50.0,0,-,21,2,3,8,15.5,25,12,5,58.0,15
2020-10-17,2020-10,パナソニックパンサーズ,FC東京,3,1,1,16,L,伊賀亮平,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,13,6,72.7,0
2020-10-17,2020-10,パナソニックパンサーズ,FC東京,3,1,1,17,L,永野健,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,パナソニックパンサーズ,FC東京,3,1,1,20,,新貴裕,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-10-17,2020-10,パナソニックパンサーズ,FC東京,3,1,1,21,,兒玉康成,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,2,2.00,2,1,0,0,50.0,0,0,0,-,3
2020-10-17,2020-10,パナソニックパンサーズ,FC東京,3,1,1,22,,小宮雄一郎,1,nan,nan,nan,■,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,1,1.00,5,0,0,0,0.0,0,0,0,-,2
2020-10-17,2020-10,FC東京,パナソニックパンサーズ,1,3,0,1,,迫田郭志,4,■,■,■,■,nan,32,13,0,40.6,40.6,3.25,0,0,0,-,1,0.25,12,1,4,0,0.0,50,27,10,64.0,15
2020-10-17,2020-10,FC東京,パナソニックパンサーズ,1,3,0,3,,橘裕也,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,1,1,30.0,0
2020-10-17,2020-10,FC東京,パナソニックパンサーズ,1,3,0,4,,山田要平,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,FC東京,パナソニックパンサーズ,1,3,0,5,,井上仁,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,FC東京,パナソニックパンサーズ,1,3,0,8,,栗山英之,4,■,■,■,■,nan,17,13,1,76.5,70.6,3.25,0,0,0,-,0,-,20,0,2,5,3.8,0,0,0,-,13
2020-10-17,2020-10,FC東京,パナソニックパンサーズ,1,3,0,9,,手塚大,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,FC東京,パナソニックパンサーズ,1,3,0,10,L,古賀太一郎,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,8,1,70.8,0
2020-10-17,2020-10,FC東京,パナソニックパンサーズ,1,3,0,13,,柳町逸太,2,□,nan,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,1,1,0.0,0,0,0,-,0
2020-10-17,2020-10,FC東京,パナソニックパンサーズ,1,3,0,14,,長友優磨,4,■,■,■,■,nan,32,15,3,46.9,37.5,3.75,17,9,2,52.9,1,0.25,13,0,2,4,3.8,0,0,0,-,16
2020-10-17,2020-10,FC東京,パナソニックパンサーズ,1,3,0,16,,手原紳,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,13,1,1,2,9.6,1,0,0,0.0,1
2020-10-17,2020-10,FC東京,パナソニックパンサーズ,1,3,0,18,,武藤鉄也,4,■,■,■,■,nan,20,13,1,65.0,60.0,3.25,0,0,0,-,1,0.25,19,1,3,3,5.3,3,1,2,66.7,15
2020-10-17,2020-10,FC東京,パナソニックパンサーズ,1,3,0,19,,佐藤望実,4,■,■,■,■,nan,27,14,1,51.9,48.1,3.50,4,1,0,25.0,0,-,13,2,4,4,15.4,20,11,2,60.0,16
2020-10-17,2020-10,FC東京,パナソニックパンサーズ,1,3,0,21,,平田亮介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,FC東京,パナソニックパンサーズ,1,3,0,26,,黒田彪斗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,4,,勝将哉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,5,,大西基之,3,■,■,■,nan,nan,9,3,2,33.3,11.1,1.00,0,0,0,-,1,0.33,4,0,0,0,0.0,0,0,0,-,4
2020-10-17,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,7,L,松尾敬介,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,6,3,46.9,0
2020-10-17,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,8,,川口喬,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2020-10-17,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,9,,林一壽,3,■,■,■,nan,nan,9,5,1,55.6,44.4,1.67,0,0,0,-,1,0.33,7,0,2,0,-7.1,0,0,0,-,6
2020-10-17,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,10,,山田滉太,3,□,□,■,nan,nan,13,7,0,53.8,53.8,2.33,4,2,0,50.0,0,-,3,0,1,1,0.0,11,7,1,68.2,7
2020-10-17,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,11,,ストックトンカーティス,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,13,L,久保田雅人,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,2020-10,大分三好ヴァイセアドラー,JTサンダーズ広島,0,3,0,15,,高松卓矢,3,■,■,■,nan,nan,19,6,0,31.6,31.6,2.00,5,0,0,0.0,0,-,12,0,1,5,8.3,21,7,6,47.6,6
